1579,Colombia,Pitalito Airport,Pitalito,PTX,SKPI
1580,Colombia,Tres De Mayo Airport,Puerto Asis,PUU,SKAS
1581,Colombia,El Embrujo Airport,Providencia,PVA,SKPV
1582,Colombia,Paz De Ariporo Airport,Paz De Ariporo,PZA,SKPZ
1583,Colombia,Almirante Padilla Airport,Rio Hacha,RCH,SKRH
1584,Colombia,Los Colonizadores Airport,Saravena,RVE,SKSA
1585,Colombia,Jorge E. Gonzalez Torres Airport,San Jose Del Guaviare,SJE,SKSJ
1586,Colombia,Simón Bolívar International Airport,Santa Marta,SMR,SKSM
1587,Colombia,Eduardo Falla Solano Airport,San Vincente De Caguan,SVI,SKSV
1588,Colombia,La Florida Airport,Tumaco,TCO,SKCO
1589,Colombia,Golfo de Morrosquillo Airport,Tolu,TLU,SKTL
1590,Colombia,Gustavo Vargas Airport,Tame,TME,SKTM
1591,Colombia,Tres Esquinas Air Base,Tres Esquinas,TQS,SKTQ
1592,Colombia,El Caraño Airport,Quibdo,UIB,SKUI
1593,Colombia,Heriberto Gíl Martínez Airport,Tulua,ULQ,SKUL
1594,Colombia,Villa Garzón Airport,Villa Garzon,VGZ,SKVG
1595,Colombia,Alfonso López Pumarejo Airport,Valledupar,VUP,SKVP
1596,Colombia,Vanguardia Airport,Villavicencio,VVC,SKVV
1597,Comoros,Ouani Airport,Anjouan,AJN,FMCV
1598,Comoros,Prince Said Ibrahim International Airport,Moroni,HAH,FMCH
1599,Comoros,Mohéli Bandar Es Eslam Airport,Moheli,NWA,FMCI
1600,Comoros,Iconi Airport,Moroni,YVA,FMCN
1601,Congo (Brazzaville),Maya-Maya Airport,Brazzaville,BZV,FCBB
1602,Congo (Brazzaville),Ngot Nzoungou Airport,Loubomo,DIS,FCPL
1603,Congo (Brazzaville),Impfondo Airport,Impfondo,ION,FCOI
1604,Congo (Brazzaville),Oyo Ollombo Airport,Oyo,OLL,FCOD
1605,Congo (Brazzaville),Pointe Noire Airport,Pointe-noire,PNR,FCPP
1606,Congo (Kinshasa),Gbadolite Airport,Gbadolite,BDT,FZFD
1607,Congo (Kinshasa),Bukavu Kavumu Airport,Bukavu/kavumu,BKY,FZMA
1608,Congo (Kinshasa),Bumbar Airport,Bumba,BMB,FZFU
1609,Congo (Kinshasa),Boende Airport,Boende,BNB,FZGN
1610,Congo (Kinshasa),Beni Airport,Beni,BNC,FZNP
1611,Congo (Kinshasa),Boma Airport,Boma,BOA,FZAJ
1612,Congo (Kinshasa),Basankusu Airport,Basankusu,BSU,FZEN
1613,Congo (Kinshasa),Bunia Airport,Bunia,BUX,FZKA
1614,Congo (Kinshasa),Buta Zega Airport,Buta Zega,BZU,FZKJ
1615,Congo (Kinshasa),Lubumbashi International Airport,Lubumashi,FBM,FZQA
1616,Congo (Kinshasa),Bandundu Airport,Bandoundu,FDU,FZBO
1617,Congo (Kinshasa),Ndjili International Airport,Kinshasa,FIH,FZAA
1618,Congo (Kinshasa),Bangoka International Airport,Kisangani,FKI,FZIC
1619,Congo (Kinshasa),Kalemie Airport,Kalemie,FMI,FZRF
1620,Congo (Kinshasa),Owando Airport,Owando,FTX,FCOO
1621,Congo (Kinshasa),Gemena Airport,Gemena,GMA,FZFK
1622,Congo (Kinshasa),Goma International Airport,Goma,GOM,FZNA
1623,Congo (Kinshasa),Ikela Airport,Ikela,IKL,FZGV
1624,Congo (Kinshasa),Inongo Airport,Inongo,INO,FZBA
1625,Congo (Kinshasa),Matari Airport,Isiro,IRP,FZJH
1626,Congo (Kinshasa),Tunta Airport,Kabinda,KBN,FZWT
1627,Congo (Kinshasa),Kananga Airport,Kananga,KGA,FZUA
1628,Congo (Kinshasa),Kikwit Airport,Kikwit,KKW,FZCA
1629,Congo (Kinshasa),Kotakoli Airport,Kotakoli,KLI,FZFP
1630,Congo (Kinshasa),Kamina Base Airport,Kamina Base,KMN,FZSA
1631,Congo (Kinshasa),Kindu Airport,Kindu,KND,FZOA
1632,Congo (Kinshasa),Kongolo Airport,Kongolo,KOO,FZRQ
1633,Congo (Kinshasa),Basango Mboliasa Airport,Kiri,KRZ,FZBT
1634,Congo (Kinshasa),Kolwezi Airport,Kolwezi,KWZ,FZQM
1635,Congo (Kinshasa),Lisala Airport,Lisala,LIQ,FZGA
1636,Congo (Kinshasa),Lodja Airport,Lodja,LJA,FZVA
1637,Congo (Kinshasa),Tshimpi Airport,Matadi,MAT,FZAM
1638,Congo (Kinshasa),Mbandaka Airport,Mbandaka,MDK,FZEA
1639,Congo (Kinshasa),Mbuji Mayi Airport,Mbuji-mayi,MJM,FZWA
1640,Congo (Kinshasa),Muanda Airport,Muanda,MNB,FZAG
1641,Congo (Kinshasa),Nioki Airport,Nioki,NIO,FZBI
1642,Congo (Kinshasa),Ndolo Airport,Kinshasa,NLO,FZAB
1643,Congo (Kinshasa),Ouesso Airport,Ouesso,OUE,FCOU
1644,Congo (Kinshasa),Ilebo Airport,Ilebo,PFR,FZVS
1645,Congo (Kinshasa),Tshikapa Airport,Tshikapa,TSH,FZUK
1646,Cook Islands,Aitutaki Airport,Aitutaki,AIT,NCAI
1647,Cook Islands,Enua Airport,Atiu Island,AIU,NCAT
1648,Cook Islands,Mangaia Island Airport,Mangaia Island,MGS,NCMG
1649,Cook Islands,Manihiki Island Airport,Manihiki Island,MHX,NCMH
1650,Cook Islands,Mitiaro Island Airport,Mitiaro Island,MOI,NCMR
1651,Cook Islands,Mauke Airport,Mauke Island,MUK,NCMK
1652,Cook Islands,Tongareva Airport,Penrhyn Island,PYE,NCPY
1653,Cook Islands,Rarotonga International Airport,Avarua,RAR,NCRG
1654,Costa Rica,Buenos Aires Airport,Buenos Aires,BAI,MRBA
1655,Costa Rica,Barra del Colorado Airport,Pococi,BCL,MRBC
1656,Costa Rica,Drake Bay Airport,Puntarenas,DRK,MRDK
1657,Costa Rica,Arenal Airport,La Fortuna/San Carlos,FON,MRAN
1658,Costa Rica,Golfito Airport,Golfito,GLF,MRGF
1659,Costa Rica,Guapiles Airport,Guapiles,GPL,MRGP
1660,Costa Rica,Chacarita Airport,Chacarita,JAP,MRCH
1661,Costa Rica,Limon International Airport,Limon,LIO,MRLM
1662,Costa Rica,Daniel Oduber Quiros International Airport,Liberia,LIR,MRLB
1663,Costa Rica,Los Chiles Airport,Los Chiles,LSL,MRLC
1664,Costa Rica,Nosara Airport,Nosara Beach,NOB,MRNS
1665,Costa Rica,Coto 47 Airport,Coto 47,OTR,MRCC
1666,Costa Rica,Islita Airport,Nandayure,PBP,MRIA
1667,Costa Rica,Puerto Jimenez Airport,Puerto Jimenez,PJM,MRPJ
1668,Costa Rica,Playa Samara/Carrillo Airport,Carrillo,PLD,MRCR
1669,Costa Rica,Palmar Sur Airport,Palmar Sur,PMZ,MRPM
1670,Costa Rica,Juan Santamaria International Airport,San Jose,SJO,MROC
1671,Costa Rica,Tobias Bolanos International Airport,San Jose,SYQ,MRPV
1672,Costa Rica,Tambor Airport,Nicoya,TMU,MRTR
1673,Costa Rica,San Vito De Java Airport,San Vito De Jaba,TOO,MRSV
1674,Costa Rica,Aerotortuguero Airport,Roxana,TTQ,MRAO
1675,Costa Rica,Upala Airport,Upala,UPL,MRUP
1676,Costa Rica,Quepos Managua Airport,Quepos,XQP,MRQP
1677,Cote d'Ivoire,Port Bouet Airport,Abidjan,ABJ,DIAP
1678,Cote d'Ivoire,Yamoussoukro Airport,Yamoussoukro,ASK,DIYO
1679,Cote d'Ivoire,Bouaké Airport,Bouake,BYK,DIBK
1680,Cote d'Ivoire,Daloa Airport,Daloa,DJO,DIDL
1681,Cote d'Ivoire,Korhogo Airport,Korhogo,HGO,DIKO
1682,Cote d'Ivoire,Odienne Airport,Odienne,KEO,DIOD
1683,Cote d'Ivoire,Man Airport,Man,MJC,DIMN
1684,Cote d'Ivoire,San Pedro Airport,San Pedro,SPY,DISP
1685,Croatia,Bol Airport,Brac,BWK,LDSB
1686,Croatia,Dubrovnik Airport,Dubrovnik,DBV,LDDU
1687,Croatia,Lošinj Island Airport,Mali Losinj,LSZ,LDLO
1688,Croatia,Osijek Airport,Osijek,OSI,LDOS
1689,Croatia,Pula Airport,Pula,PUY,LDPL
1690,Croatia,Rijeka Airport,Rijeka,RJK,LDRI
1691,Croatia,Split Airport,Split,SPU,LDSP
1692,Croatia,Zadar Airport,Zadar,ZAD,LDZD
1693,Croatia,Zagreb Airport,Zagreb,ZAG,LDZA
1694,Cuba,Maximo Gomez Airport,Ciego De Avila,AVI,MUCA
1695,Cuba,Gustavo Rizo Airport,Baracoa Playa,BCA,MUBA
1696,Cuba,Las Brujas Airport,Cayo Santa Maria,BWW,MUBR
1697,Cuba,Carlos Manuel de Cespedes Airport,Bayamo,BYM,MUBY
1698,Cuba,Jardines Del Rey Airport,Cunagua,CCC,MUCC
1699,Cuba,Jaime Gonzalez Airport,Cienfuegos,CFG,MUCF
1700,Cuba,Ignacio Agramonte International Airport,Camaguey,CMW,MUCM
1701,Cuba,Vilo Acuña International Airport,Cayo Largo del Sur,CYO,MUCL
1702,Cuba,Mariana Grajales Airport,Guantanamo,GAO,MUGT
1703,Cuba,Rafael Cabrera Airport,Nueva Gerona,GER,MUNG
1704,Cuba,José Martí International Airport,Havana,HAV,MUHA
1705,Cuba,Frank Pais International Airport,Holguin,HOG,MUHG
1706,Cuba,La Coloma Airport,La Coloma,LCL,MULM
1707,Cuba,Orestes Acosta Airport,Moa,MOA,MUMO
1708,Cuba,Sierra Maestra Airport,Manzanillo,MZO,MUMZ
1709,Cuba,Leeward Point Field,Guantanamo,NBW,MUGM
1710,Cuba,Pinar Del Rio Airport,Pinar Del Rio Norte,QPD,MUPR
1711,Cuba,San Nicolas De Bari Airport,San Nicolás,QSN,MUNB
1712,Cuba,Antonio Maceo International Airport,Santiago De Cuba,SCU,MUCU
1713,Cuba,San Julian Air Base,Pinar Del Rio,SNJ,MUSJ
1714,Cuba,Abel Santamaria Airport,Santa Clara,SNU,MUSC
1715,Cuba,Siguanea Airport,Siguanea,SZJ,MUSN
1716,Cuba,Alberto Delgado Airport,Trinidad,TND,MUTD
1717,Cuba,Playa Baracoa Airport,Baracoa Playa,UPB,MUPB
1718,Cuba,Sancti Spiritus Airport,Sancti Spiritus,USS,MUSS
1719,Cuba,Juan Gualberto Gomez International Airport,Varadero,VRA,MUVR
1720,Cuba,Kawama Airport,Kawama,VRO,MUKW
1721,Cuba,Hermanos Ameijeiras Airport,Las Tunas,VTU,MUVT
1722,Cyprus,RAF Akrotiri,Akrotiri,AKT,LCRA
1723,Cyprus,Ercan International Airport,Nicosia,ECN,LCEN
1724,Cyprus,Lefkoniko Airport,Geçitkale,GEC,LCGK
1725,Cyprus,Larnaca International Airport,Larnaca,LCA,LCLK
1726,Cyprus,Paphos International Airport,Paphos,PFO,LCPH
1727,Czech Republic,Brno-Tuřany Airport,Brno,BRQ,LKTB
1728,Czech Republic,Karlovy Vary International Airport,Karlovy Vary,KLV,LKKV
1729,Czech Republic,Ostrava Leos Janáček Airport,Ostrava,OSR,LKMT
1730,Czech Republic,Pardubice Airport,Pardubice,PED,LKPD
1731,Czech Republic,Václav Havel Airport Prague,Prague,PRG,LKPR
1732,Czech Republic,Přerov Air Base,Prerov,PRV,LKPO
1733,Czech Republic,Kunovice Airport,Kunovice,UHE,LKKU
1734,Czech Republic,Vodochody Airport,Vodochody,VOD,LKVO
1735,Denmark,Aalborg Airport,Aalborg,AAL,EKYT
1736,Denmark,Aarhus Airport,Aarhus,AAR,EKAH
1737,Denmark,Billund Airport,Billund,BLL,EKBI
1738,Denmark,Læsø Airport,Laeso,BYR,EKLS
1739,Denmark,Sindal Airport,Sindal,CNL,EKSN
1740,Denmark,Copenhagen Kastrup Airport,Copenhagen,CPH,EKCH
1741,Denmark,Esbjerg Airport,Esbjerg,EBJ,EKEB
1742,Denmark,Karup Airport,Karup,KRP,EKKA
1743,Denmark,Lolland Falster Maribo Airport,Maribo,MRW,EKMB
1744,Denmark,Odense Airport,Odense,ODE,EKOD
1745,Denmark,Copenhagen Roskilde Airport,Copenhagen,RKE,EKRK
1746,Denmark,Bornholm Airport,Ronne,RNN,EKRN
1747,Denmark,Sønderborg Airport,Soenderborg,SGD,EKSB
1748,Denmark,Skrydstrup Air Base,Skrydstrup,SKS,EKSP
1749,Denmark,Skive Airport,Skive,SQW,EKSV
1750,Denmark,Stauning Airport,Stauning,STA,EKVJ
1751,Denmark,Thisted Airport,Thisted,TED,EKTS
1752,Djibouti,Djibouti-Ambouli Airport,Djibouti,JIB,HDAM
1753,Djibouti,Obock Airport,Obock,OBC,HDOB
1754,Djibouti,Tadjoura Airport,Tadjoura,TDJ,HDTJ
1755,Dominica,Canefield Airport,Canefield,DCF,TDCF
1756,Dominica,Douglas-Charles Airport,Dominica,DOM,TDPD
1757,Dominican Republic,Samaná El Catey International Airport,Samana,AZS,MDCY
1758,Dominican Republic,Maria Montez International Airport,Barahona,BRX,MDBH
1759,Dominican Republic,Cabo Rojo Airport,Cabo Rojo,CBJ,MDCR
1760,Dominican Republic,Constanza - Expedición 14 de Junio National Airport,Constanza,COZ,MDCZ
1761,Dominican Republic,Herrera Airport,Santo Domingo,HEX,MDHE
1762,Dominican Republic,La Isabela International Airport,La Isabela,JBQ,MDJB
1763,Dominican Republic,Casa De Campo International Airport,La Romana,LRM,MDLR
1764,Dominican Republic,Gregorio Luperon International Airport,Puerto Plata,POP,MDPP
1765,Dominican Republic,Punta Cana International Airport,Punta Cana,PUJ,MDPC
1766,Dominican Republic,Las Américas International Airport,Santo Domingo,SDQ,MDSD
1767,Dominican Republic,Cibao International Airport,Santiago,STI,MDST
1768,East Timor,Cakung Airport,Baucau,BCH,WPEC
1769,East Timor,Presidente Nicolau Lobato International Airport,Dili,DIL,WPDL
1770,East Timor,Suai Airport,Suai,UAI,WPDB
1771,Ecuador,Chachoán Airport,Ambato,ATF,SEAM
1772,Ecuador,Mariscal Lamar Airport,Cuenca,CUE,SECU
1773,Ecuador,General Rivadeneira Airport,Esmeraldas,ESM,SETN
1774,Ecuador,Santa Rosa International Airport,Santa Rosa,ETR,SERO
1775,Ecuador,Seymour Airport,Galapagos,GPS,SEGS
1776,Ecuador,José Joaquín de Olmedo International Airport,Guayaquil,GYE,SEGU
1777,Ecuador,General Villamil Airport,Isabela,IBB,SEII
1778,Ecuador,Camilo Ponce Enriquez Airport,La Toma (Catamayo),LOH,SETM
1779,Ecuador,Cotopaxi International Airport,Latacunga,LTX,SELT
1780,Ecuador,General Manuel Serrano Airport,Machala,MCH,SEMH
1781,Ecuador,Eloy Alfaro International Airport,Manta,MEC,SEMT
1782,Ecuador,Jose Maria Velasco Ibarra Airport,Macara,MRR,SEMA
1783,Ecuador,Francisco De Orellana Airport,Coca,OCC,SECO
1784,Ecuador,Rio Amazonas Airport,Pastaza,PTZ,SESM
1785,Ecuador,Reales Tamarindos Airport,Portoviejo,PVO,SEPV
1786,Ecuador,San Cristóbal Airport,San Cristóbal,SCY,SEST
1787,Ecuador,General Ulpiano Paez Airport,Salinas,SNC,SESA
1788,Ecuador,Jumandy Airport,Tena,TNW,SEJD
1789,Ecuador,Tarapoa Airport,Tarapoa,TPC,SETR
1790,Ecuador,Tiputini Airport,Tiputini,TPN,SETI
1791,Ecuador,Teniente Coronel Luis a Mantilla Airport,Tulcan,TUA,SETU
1792,Ecuador,Mariscal Sucre International Airport,Quito,UIO,SEQM
1793,Ecuador,Coronel E Carvajal Airport,Macas,XMS,SEMC
1794,Egypt,El Arish International Airport,El Arish,AAC,HEAR
1795,Egypt,Abu Simbel Airport,Abu Simbel,ABS,HEBL
1796,Egypt,El Nouzha Airport,Alexandria,ALY,HEAX
1797,Egypt,Aswan International Airport,Aswan,ASW,HESN
1798,Egypt,Assiut International Airport,Asyut,ATZ,HEAT
1799,Egypt,Cairo International Airport,Cairo,CAI,HECA
1800,Egypt,Cairo West Airport,Cairo,CWE,HECW
1801,Egypt,El Alamein International Airport,Dabaa City,DBB,HEAL
1802,Egypt,El Gora Airport,El Gorah,EGH,HEGR
1803,Egypt,El Tor Airport,El-tor,ELT,HETR
1804,Egypt,Shark El Oweinat International Airport,Sharq Al-Owainat,GSQ,HEOW
1805,Egypt,Borg El Arab International Airport,Alexandria,HBE,HEBA
1806,Egypt,Sohag International Airport,Sohag,HMB,HEMK
1807,Egypt,Hurghada International Airport,Hurghada,HRG,HEGN
1808,Egypt,Luxor International Airport,Luxor,LXR,HELX
1809,Egypt,Mersa Matruh Airport,Mersa-matruh,MUH,HEMM
1810,Egypt,Port Said Airport,Port Said,PSD,HEPS
1811,Egypt,Marsa Alam International Airport,Marsa Alam,RMF,HEMA
1812,Egypt,St Catherine International Airport,St. Catherine,SKV,HESC
1813,Egypt,Sharm El Sheikh International Airport,Sharm El Sheikh,SSH,HESH
1814,Egypt,Taba International Airport,Taba,TCP,HETB
1815,El Salvador,Monseñor Óscar Arnulfo Romero International Airport,San Salvador,SAL,MSLP
1816,Equatorial Guinea,Bata Airport,Bata,BSG,FGBT
1817,Equatorial Guinea,Annobón Airport,San Antonio de Pale,NBN,FGAB
1818,Equatorial Guinea,Malabo Airport,Malabo,SSG,FGSL
1819,Eritrea,Assab International Airport,Assab,ASA,HHSB
1820,Eritrea,Asmara International Airport,Asmara,ASM,HHAS
1821,Eritrea,Massawa International Airport,Massawa,MSW,HHMS
1822,Estonia,Pärnu Airport,Parnu,EPU,EEPU
1823,Estonia,Kärdla Airport,Kardla,KDL,EEKA
1824,Estonia,Tartu Airport,Tartu,TAY,EETU
1825,Estonia,Lennart Meri Tallinn Airport,Tallinn-ulemiste International,TLL,EETN
1826,Estonia,Kuressaare Airport,Kuressaare,URE,EEKE
1827,Ethiopia,Kabri Dehar Airport,Kabri Dehar,ABK,HAKD
1828,Ethiopia,Addis Ababa Bole International Airport,Addis Ababa,ADD,HAAB
1829,Ethiopia,Arba Minch Airport,Arba Minch,AMH,HAAM
1830,Ethiopia,Asosa Airport,Asosa,ASO,HASO
1831,Ethiopia,Awassa Airport,Awasa,AWA,HALA
1832,Ethiopia,Axum Airport,Axum,AXU,HAAX
1833,Ethiopia,Baco Airport,Baco,BCO,HABC
1834,Ethiopia,Beica Airport,Beica,BEI,HABE
1835,Ethiopia,Bahir Dar Airport,Bahar Dar,BJR,HABD
1836,Ethiopia,Debra Marcos Airport,Debre Marqos,DBM,HADM
1837,Ethiopia,Debre Tabor Airport,Debre Tabor,DBT,HADT
1838,Ethiopia,Dembidollo Airport,Dembidollo,DEM,HADD
1839,Ethiopia,Aba Tenna Dejazmach Yilma International Airport,Dire Dawa,DIR,HADR
1840,Ethiopia,Combolcha Airport,Dessie,DSE,HADC
1841,Ethiopia,Gode Airport,Gode,GDE,HAGO
1842,Ethiopia,Gonder Airport,Gondar,GDQ,HAGN
1843,Ethiopia,Gambella Airport,Gambella,GMB,HAGM
1844,Ethiopia,Robe Airport,Goba,GOB,HAGB
1845,Ethiopia,Gore Airport,Gore,GOR,HAGR
1846,Ethiopia,Humera Airport,Humera,HUE,HAHU
1847,Ethiopia,Wilwal International Airport,Jijiga,JIJ,HAJJ
1848,Ethiopia,Jimma Airport,Jimma,JIM,HAJM
1849,Ethiopia,Lalibella Airport,Lalibella,LLI,HALL
1850,Ethiopia,Mekane Selam Airport,Mekane Selam,MKS,HAMA
1851,Ethiopia,Mekele Airport,Makale,MQX,HAMK
1852,Ethiopia,Mizan Teferi Airport,Mizan Teferi,MTF,HAMT
1853,Ethiopia,Harar Meda Airport,Debre Zeyit,QHR,HAHM
1854,Ethiopia,Tippi Airport,Tippi,TIE,HATP
1855,Falkland Islands,Mount Pleasant Airport,Mount Pleasant,MPN,EGYP
1856,Falkland Islands,Port Stanley Airport,Stanley,PSY,SFAL
1857,Faroe Islands,Vagar Airport,Vagar,FAE,EKVG
1858,Fiji,Cicia Airport,Cicia,ICI,NFCI
1859,Fiji,Vunisea Airport,Vunisea,KDV,NFKD
1860,Fiji,Koro Island Airport,Koro Island,KXF,NFNO
1861,Fiji,Labasa Airport,Lambasa,LBS,NFNL
1862,Fiji,Levuka Airfield,Levuka,LEV,NFNB
1863,Fiji,Lakeba Island Airport,Lakeba Island,LKB,NFNK
1864,Fiji,Laucala Island Airport,Laucala,LUC,NFNH
1865,Fiji,Moala Airport,Moala,MFJ,NFMO
1866,Fiji,Mana Island Airport,Mana Island,MNF,NFMA
1867,Fiji,Nadi International Airport,Nandi,NAN,NFFN
1868,Fiji,Ngau Airport,Ngau,NGI,NFNG
1869,Fiji,Malolo Lailai Island Airport,Malolo Lailai Island,PTF,NFFO
1870,Fiji,Rotuma Airport,Rotuma,RTA,NFNR
1871,Fiji,Nausori International Airport,Nausori,SUV,NFNA
1872,Fiji,Savusavu Airport,Savusavu,SVU,NFNS
1873,Fiji,Turtle Island Seaplane Base,Turtle Island,TTL,NFUL
1874,Fiji,Matei Airport,Matei,TVU,NFNM
1875,Fiji,Vanua Balavu Airport,Vanua Balavu,VBV,NFVB
1876,Fiji,Yasawa Island Airport,Yasawa Island,YAS,NFSW
1877,Finland,Enontekio Airport,Enontekio,ENF,EFET
1878,Finland,Helsinki Vantaa Airport,Helsinki,HEL,EFHK
1879,Finland,Helsinki Malmi Airport,Helsinki,HEM,EFHF
1880,Finland,Hyvinkää Airfield,Hyvinkaa,HYV,EFHV
1881,Finland,Ivalo Airport,Ivalo,IVL,EFIV
1882,Finland,Joensuu Airport,Joensuu,JOE,EFJO
1883,Finland,Jyvaskyla Airport,Jyvaskyla,JYV,EFJY
1884,Finland,Kajaani Airport,Kajaani,KAJ,EFKI
1885,Finland,Kuusamo Airport,Kuusamo,KAO,EFKS
1886,Finland,Kauhava Airport,Kauhava,KAU,EFKA
1887,Finland,Kemi-Tornio Airport,Kemi,KEM,EFKE
1888,Finland,Halli Airport,Halli,KEV,EFHA
1889,Finland,Kauhajoki Airport,Kauhajoki,KHJ,EFKJ
1890,Finland,Kokkola-Pietarsaari Airport,Kruunupyy,KOK,EFKK
1891,Finland,Kitee Airport,Kitee,KTQ,EFIT
1892,Finland,Kittilä Airport,Kittila,KTT,EFKT
1893,Finland,Kuopio Airport,Kuopio,KUO,EFKU
1894,Finland,Lappeenranta Airport,Lappeenranta,LPP,EFLP
1895,Finland,Mariehamn Airport,Mariehamn,MHQ,EFMA
1896,Finland,Mikkeli Airport,Mikkeli,MIK,EFMI
1897,Finland,Oulu Airport,Oulu,OUL,EFOU
1898,Finland,Pori Airport,Pori,POR,EFPO
1899,Finland,Lahti Vesivehmaa Airport,Vesivehmaa,QLF,EFLA
1900,Finland,Rovaniemi Airport,Rovaniemi,RVN,EFRO
1901,Finland,Seinäjoki Airport,Seinäjoki / Ilmajoki,SJY,EFSI
1902,Finland,Sodankyla Airport,Sodankyla,SOT,EFSO
1903,Finland,Savonlinna Airport,Savonlinna,SVL,EFSA
1904,Finland,Turku Airport,Turku,TKU,EFTU
1905,Finland,Tampere-Pirkkala Airport,Tampere,TMP,EFTP
1906,Finland,Utti Air Base,Utti,UTI,EFUT
1907,Finland,Vaasa Airport,Vaasa,VAA,EFVA
1908,Finland,Varkaus Airport,Varkaus,VRK,EFVR
1909,Finland,Ylivieska Airfield,Ylivieska-raudaskyla,YLI,EFYL
1910,France,Agen-La Garenne Airport,Agen,AGF,LFBA
1911,France,Ajaccio-Napoléon Bonaparte Airport,Ajaccio,AJA,LFKJ
1912,France,Angers-Loire Airport,Angers/Marcé,ANE,LFJR
1913,France,Angoulême-Brie-Champniers Airport,Angouleme,ANG,LFBU
1914,France,Auxerre-Branches Airport,Auxerre,AUF,LFLA
1915,France,Aurillac Airport,Aurillac,AUR,LFLW
1916,France,Avignon-Caumont Airport,Avignon,AVN,LFMV
1917,France,Brest Bretagne Airport,Brest,BES,LFRB
1918,France,Bastia-Poretta Airport,Bastia,BIA,LFKB
1919,France,Biarritz-Anglet-Bayonne Airport,Biarritz-bayonne,BIQ,LFBZ
1920,France,Bordeaux-Mérignac Airport,Bordeaux,BOD,LFBD
1921,France,Fontaine Airport,Belfort,BOR,LFSQ
1922,France,Bourges Airport,Bourges,BOU,LFLD
1923,France,EuroAirport Basel-Mulhouse-Freiburg Airport,Mulhouse,BSL,LFSB
1924,France,Paris Beauvais Tillé Airport,Beauvais,BVA,LFOB
1925,France,Brive Souillac Airport,Brive,BVE,LFSL
1926,France,Albert-Bray Airport,Albert,BYF,LFAQ
1927,France,Béziers-Vias Airport,Beziers,BZR,LFMU
1928,France,Carcassonne Airport,Carcassonne,CCF,LFMK
1929,France,Charles de Gaulle International Airport,Paris,CDG,LFPG
1930,France,Cannes-Mandelieu Airport,Cannes,CEQ,LFMD
1931,France,Cherbourg-Maupertus Airport,Cherbourg,CER,LFRC
1932,France,Cholet Le Pontreau Airport,Cholet,CET,LFOU
1933,France,Clermont-Ferrand Auvergne Airport,Clermont-Ferrand,CFE,LFLC
1934,France,Caen-Carpiquet Airport,Caen,CFR,LFRK
1935,France,"Châteauroux-Déols ""Marcel Dassault"" Airport",Chateauroux,CHR,LFLX
1936,France,Calvi-Sainte-Catherine Airport,Calvi,CLY,LFKC
1937,France,Chambéry-Savoie Airport,Chambery,CMF,LFLB
1938,France,Colmar-Houssen Airport,Colmar,CMR,LFGA
1939,France,Cognac-Châteaubernard (BA 709) Air Base,Cognac,CNG,LFBG
1940,France,Calais-Dunkerque Airport,Calais,CQF,LFAC
1941,France,Creil Air Base,Creil,CSF,LFPC
1942,France,Le Castellet Airport,Le Castellet,CTT,LFMQ
1943,France,Courchevel Airport,Courcheval,CVF,LFLJ
1944,France,Castres-Mazamet Airport,Castres,DCM,LFCK
1945,France,Dijon-Bourgogne Airport,Dijon,DIJ,LFSD
1946,France,Dole-Tavaux Airport,Dole,DLE,LFGJ
1947,France,Dinard-Pleurtuit-Saint-Malo Airport,Dinard,DNR,LFRD
1948,France,Deauville-Saint-Gatien Airport,Deauville,DOL,LFRG
1949,France,Saint-Étienne-Bouthéon Airport,St-Etienne,EBU,LFMH
1950,France,La Roche-sur-Yon Airport,La Roche-sur-yon,EDM,LFRI
1951,France,Bergerac-Roumanière Airport,Bergerac,EGC,LFBE
1952,France,Nancy-Essey Airport,Nancy,ENC,LFSN
1953,France,Épinal-Mirecourt Airport,Epinal,EPL,LFSG
1954,France,Metz-Nancy-Lorraine Airport,Metz,ETZ,LFJL
1955,France,Évreux-Fauville (BA 105) Air Base,Evreux,EVX,LFOE
1956,France,Nîmes-Arles-Camargue Airport,Nimes,FNI,LFTW
1957,France,Fréjus Airport,Frejus,FRJ,LFTU
1958,France,Figari Sud-Corse Airport,Figari,FSC,LFKF
1959,France,Granville Airport,Granville,GFR,LFRF
1960,France,Grenoble-Isère Airport,Grenoble,GNB,LFLS
1961,France,Merville-Calonne Airport,Merville,HZB,LFQT
1962,France,Île d'Yeu Airport,Île d'Yeu,IDY,LFEY
1963,France,Lannion-Côte de Granit Airport,Lannion,LAI,LFRO
1964,France,Paris-Le Bourget Airport,Paris,LBG,LFPB
1965,France,Albi-Le Séquestre Airport,Albi,LBI,LFCI
1966,France,La Baule-Escoublac Airport,La Baule,LBY,LFRE
1967,France,Tarbes-Lourdes-Pyrénées Airport,Tarbes,LDE,LFBT
1968,France,Landivisiau Air Base,Landivisiau,LDV,LFRJ
1969,France,Le Havre Octeville Airport,Le Havre,LEH,LFOH
1970,France,Limoges Airport,Limoges,LIG,LFBL
1971,France,Lille-Lesquin Airport,Lille,LIL,LFQQ
1972,France,Le Mans-Arnage Airport,Le Mans,LME,LFRM
1973,France,Le Puy-Loudes Airport,Le Puy,LPY,LFHP
1974,France,La Rochelle-Île de Ré Airport,La Rochelle,LRH,LFBH
1975,France,Lorient South Brittany (Bretagne Sud) Airport,Lorient,LRT,LFRH
